class, amount
eee5ne100003, 1
eee5ne100004, 4
eee5ne110004, 2
eee5ne120004, 3
eee5ne130004, 8
eee5ne140004, 1
eee5ne150004, 1
eee5ne170004, 1
eee5nh030002, 3
eee5nh040003, 2
eee5nh050004, 1
eee5nh060003, 1
eee5nh070003, 1
eee5nh080003, 1
eee5nh080004, 1
eee5nh110004, 1
eee5nh130004, 1
eee5nh140004, 1
eee5q020003, 2
eee5q030002, 1
eee5q030004, 1
eee5q040003, 3
eee5q050003, 2
eee5q060002, 1
eee5q060003, 1
eee5q070003, 1
eee5q070004, 2
eee5q080003, 1
eee5q090003, 2
eee5q090004, 1
eee5q100004, 1
eee5q110004, 1
eee5q120004, 2
eee5q140004, 1
eee5q5080004, 1
eee5q5100004, 1
eee5qe030002, 1
eee5qe030003, 1
eee5qe040003, 1
eee5qe060003, 1
eee5qe070004, 1
eee5qe090003, 2
eee8e010002, 1
eee8e020002, 1
eee8e030002, 1
eee8e040002, 1
eee8e060002, 2
eee8e090004, 1
eee8ej060002, 1
eee8ej070002, 1
eee8en010002, 1
eee8ep030002, 1
eee8ke040002, 1
eee8ke080003, 1
eee8n020002, 2
eee8n020003, 1
eee8n030002, 1
eee8n040002, 2
eee8n050002, 1
eee8n060002, 2
eee8n070002, 2
eeeanb010002, 1
eeeb5050003, 1
eeeb5060003, 2
eeeb5070003, 2
eeeb5080003, 2
eeeb5090003, 1
eeeb5110003, 1
eeeb5120003, 1
eeebb030002, 1
eeebe010002, 1
eeebe020002, 4
eeebe020003, 1
eeebe030002, 8
eeebe030003, 6
eeebe040002, 8
eeebe040003, 10
eeebe050002, 7
eeebe050003, 5
eeebe060002, 9
eeebe060003, 2
eeebe070002, 3
eeebe070003, 3
eeebe070004, 1
eeebe080002, 1
eeebe080003, 8
eeebe090003, 1
eeebe110003, 1
eeebe5040002, 1
eeebe5070002, 1
eeebe5070003, 1
eeebee010002, 4
eeebee020002, 8
eeebee020003, 2
eeebee030002, 7
eeebee030003, 1
eeebee040002, 8
eeebee040003, 6
eeebee050002, 5
eeebee050003, 1
eeebee060002, 4
eeebee060003, 3
eeebee070002, 4
eeebee070003, 4
eeebee080003, 1
eeee050004, 1
eeee100004, 1
eeee160004, 1
eeee2010002, 2
eeee2020002, 2
eeee2030002, 2
eeee2030003, 1
eeee2040002, 1
eeee2050002, 1
eeee2050003, 1
eeee2060002, 1
eeee2060003, 1
eeee2070003, 1
eeee2080003, 1
eeee2090003, 1
eeee2110004, 1
eeee2120003, 1
eeee2e050002, 1
eeee2e050003, 2
eeee2e060003, 1
eeee2e080003, 1
eeee2n020003, 1
eeee2n030002, 1
eeee2n030004, 1
eeee2n060003, 3
eeee2n070003, 1
eeee5010005, 1
eeee5020002, 2
eeee5020003, 1
eeee5030002, 3
eeee5030003, 2
eeee5040002, 4
eeee5040003, 2
eeee5040004, 1
eeee5050002, 4
eeee5050003, 7
eeee5060002, 1
eeee5060003, 3
eeee5060004, 4
eeee5070003, 6
eeee5070004, 4
eeee5070005, 1
eeee5080003, 5
eeee5080004, 7
eeee5090003, 3
eeee5090004, 6
eeee5090005, 1
eeee5100003, 1
eeee5100004, 4
eeee5110003, 2
eeee5110004, 3
eeee5110005, 1
eeee5120004, 5
eeee5120005, 3
eeee5130004, 1
eeee5130005, 2
eeee5140005, 1
eeee5150005, 1
eeee5160004, 2
eeee5170004, 1
eeee5a050003, 1
eeee5a070003, 1
eeee5b020002, 1
eeee5b040002, 1
eeee5b040003, 1
eeee5b050003, 3
eeee5b060003, 3
eeee5b070003, 3
eeee5b080003, 1
eeee5b090003, 1
eeee5b100003, 1
eeee5b110003, 1
eeee5b110004, 1
eeee5e010002, 5
eeee5e020002, 2
eeee5e020003, 3
eeee5e020004, 1
eeee5e030002, 6
eeee5e030003, 2
eeee5e040002, 7
eeee5e040003, 7
eeee5e040004, 2
eeee5e040005, 1
eeee5e050002, 5
eeee5e050003, 17
eeee5e050004, 10
eeee5e060002, 5
eeee5e060003, 21
eeee5e060004, 7
eeee5e060005, 1
eeee5e070003, 11
eeee5e070004, 11
eeee5e070005, 8
eeee5e080003, 8
eeee5e080004, 10
eeee5e080005, 3
eeee5e080006, 1
eeee5e090003, 9
eeee5e090004, 14
eeee5e090005, 4
eeee5e090006, 1
eeee5e090007, 1
eeee5e100003, 5
eeee5e100004, 9
eeee5e100005, 8
eeee5e100006, 3
eeee5e110003, 1
eeee5e110004, 17
eeee5e110005, 6
eeee5e110006, 2
eeee5e110007, 1
eeee5e120003, 1
eeee5e120004, 16
eeee5e120005, 7
eeee5e120006, 3
eeee5e120007, 1
eeee5e130004, 9
eeee5e130005, 4
eeee5e130006, 1
eeee5e130007, 2
eeee5e140004, 11
eeee5e140005, 4
eeee5e140006, 3
eeee5e140007, 3
eeee5e150004, 2
eeee5e150005, 16
eeee5e150006, 3
eeee5e150007, 3
eeee5e160004, 6
eeee5e160005, 4
eeee5e160006, 7
eeee5e160007, 7
eeee5e170004, 2
eeee5e170005, 3
eeee5e170006, 2
eeee5e170007, 1
eeee5e180004, 1
eeee5e180005, 1
eeee5e180006, 5
eeee5e180007, 2
eeee5e190006, 1
eeee5e190007, 2
eeee5e200007, 2
eeee5e210006, 2
eeee5e210007, 3
eeee5e220006, 1
eeee5e220007, 3
eeee5e230006, 1
eeee5e230007, 3
eeee5e240007, 2
eeee5h040003, 1
eeee5h060003, 1
eeee5h080004, 1
eeee5h140004, 1
eeee5k040003, 1
eeee5k050004, 2
eeee5k060002, 1
eeee5k060004, 1
eeee5k070003, 1
eeee5k080003, 1
eeee5k080004, 3
eeee5k100003, 1
eeee5k100004, 1
eeee5k110003, 1
eeee5k110004, 2
eeee5k120004, 2
eeee5k140004, 2
eeee5n010002, 1
eeee5n020002, 2
eeee5n030002, 2
eeee5n030003, 7
eeee5n040002, 8
eeee5n040003, 1
eeee5n040004, 2
eeee5n050002, 4
eeee5n050004, 2
eeee5n060002, 2
eeee5n060003, 9
eeee5n060004, 6
eeee5n060005, 2
eeee5n070002, 1
eeee5n070003, 4
eeee5n070004, 2
eeee5n070005, 1
eeee5n080003, 2
eeee5n080004, 7
eeee5n080005, 1
eeee5n090003, 2
eeee5n090004, 7
eeee5n090005, 2
eeee5n100003, 1
eeee5n100004, 8
eeee5n100005, 1
eeee5n110004, 6
eeee5n120004, 2
eeee5n120005, 3
eeee5n130004, 5
eeee5n130005, 2
eeee5n140004, 1
eeee5n150004, 3
eeee5n150005, 2
eeee5n160004, 1
eeee5n160005, 3
eeee5n180005, 3
eeee5q020002, 2
eeee5q020003, 1
eeee5q040002, 1
eeee5q050002, 1
eeee5q050003, 1
eeee5q050004, 2
eeee5q060004, 1
eeee5q070004, 1
eeee5q080003, 1
eeee5q090003, 1
eeee5q090004, 1
eeee5q100004, 1
eeee5q120004, 1
eeee5q160004, 1
eeee8020002, 1
eeee8020003, 1
eeee8040002, 2
eeee8040003, 1
eeee8050002, 1
eeee8050003, 4
eeee8060003, 1
eeee8070003, 2
eeee8080003, 2
eeee8100003, 1
eeee8110003, 1
eeee8b020002, 1
eeee8e030003, 2
eeee8e040002, 1
eeee8e040003, 2
eeee8e080003, 2
eeee8k080003, 1
eeee8n040002, 1
eeee8n090003, 2
eeeeb020002, 2
eeeeb020003, 1
eeeeb030002, 4
eeeeb030003, 1
eeeeb040003, 3
eeeeb050002, 6
eeeeb050003, 8
eeeeb050004, 1
eeeeb060002, 1
eeeeb060003, 6
eeeeb070003, 5
eeeeb070004, 1
eeeeb080003, 7
eeeeb090003, 1
eeeeb090004, 3
eeeeb110004, 1
eeeeb120004, 1
eeeeb130004, 1
eeeeb5010002, 1
eeeeb5030002, 2
eeeeb5030003, 1
eeeeb5040002, 4
eeeeb5050002, 1
eeeeb5050003, 2
eeeeb5060002, 1
eeeeb5070003, 1
eeeeb5100003, 1
eeeebe010002, 1
eeeebe020002, 7
eeeebe020003, 6
eeeebe030002, 16
eeeebe030003, 18
eeeebe040002, 12
eeeebe040003, 22
eeeebe040004, 1
eeeebe050002, 9
eeeebe050003, 17
eeeebe060002, 9
eeeebe060003, 19
eeeebe070002, 5
eeeebe070003, 29
eeeebe070004, 2
eeeebe080002, 2
eeeebe080003, 17
eeeebe080004, 3
eeeebe090003, 15
eeeebe100003, 10
eeeebe100004, 2
eeeebe110003, 2
eeeebe110004, 1
eeeebe120003, 1
eeeebe120004, 1
eeeee030002, 1
eeeee040002, 1
eeeee040003, 1
eeeee050003, 1
eeeee060003, 2
eeeee060005, 1
eeeee070004, 2
eeeee080003, 2
eeeee080004, 2
eeeee090003, 1
eeeee090004, 1
eeeee100003, 2
eeeee100004, 2
eeeee110004, 1
eeeee110005, 1
eeeee120005, 1
eeeee130004, 2
eeeee130005, 1
eeeee140004, 2
eeeee140005, 2
eeeee150005, 1
eeeee160005, 2
eeeee170005, 1
eeeee2020002, 1
eeeee2020003, 1
eeeee2030002, 2
eeeee2030003, 1
eeeee2040002, 1
eeeee2050002, 2
eeeee2050003, 3
eeeee2050004, 1
eeeee2070003, 2
eeeee2080003, 2
eeeee2080004, 2
eeeee2090003, 2
eeeee2090004, 3
eeeee2100004, 1
eeeee2110004, 2
eeeee2120004, 1
eeeee5000002, 1
eeeee5010002, 3
eeeee5010005, 1
eeeee5020002, 6
eeeee5020003, 1
eeeee5020004, 2
eeeee5030002, 7
eeeee5030003, 12
eeeee5040002, 8
eeeee5040003, 13
eeeee5040004, 1
eeeee5040005, 1
eeeee5050002, 12
eeeee5050003, 21
eeeee5050004, 13
eeeee5060002, 3
eeeee5060003, 32
eeeee5060004, 18
eeeee5060005, 2
eeeee5070002, 5
eeeee5070003, 20
eeeee5070004, 21
eeeee5070005, 8
eeeee5080003, 15
eeeee5080004, 16
eeeee5080005, 17
eeeee5090003, 15
eeeee5090004, 18
eeeee5090005, 12
eeeee5090006, 2
eeeee5100003, 6
eeeee5100004, 10
eeeee5100005, 12
eeeee5100006, 3
eeeee5110003, 2
eeeee5110004, 15
eeeee5110005, 19
eeeee5110006, 3
eeeee5110007, 1
eeeee5120003, 1
eeeee5120004, 12
eeeee5120005, 15
eeeee5120006, 1
eeeee5120007, 2
eeeee5130004, 10
eeeee5130005, 10
eeeee5130006, 4
eeeee5130007, 2
eeeee5140004, 6
eeeee5140005, 16
eeeee5140006, 3
eeeee5140007, 2
eeeee5150005, 14
eeeee5150006, 2
eeeee5150007, 3
eeeee5160005, 8
eeeee5160006, 1
eeeee5160007, 4
eeeee5170004, 1
eeeee5170005, 6
eeeee5170006, 3
eeeee5170007, 1
eeeee5180005, 4
eeeee5180006, 1
eeeee5190005, 1
eeeee5190006, 2
eeeee5190007, 5
eeeee5200006, 4
eeeee5210006, 3
eeeee5210007, 1
eeeee5220007, 3
eeeee5230006, 2
eeeee5230007, 1
eeeee5240006, 1
eeeee5240007, 1
eeeee5250006, 1
eeeee5250007, 2
eeeee5260007, 1
eeeee8020002, 1
eeeee8040003, 2
eeeee8040004, 1
eeeee8050003, 1
eeeee8060004, 5
eeeee8080003, 2
eeeee8090003, 2
eeeee8100003, 1
eeeee8100004, 1
eeeee8110003, 2
eeeee8110004, 2
eeeee8120003, 1
eeeeeb000002, 1
eeeeeb010002, 5
eeeeeb020002, 10
eeeeeb020003, 5
eeeeeb030002, 14
eeeeeb030003, 16
eeeeeb040002, 15
eeeeeb040003, 28
eeeeeb040004, 2
eeeeeb050002, 12
eeeeeb050003, 26
eeeeeb050004, 1
eeeeeb060002, 5
eeeeeb060003, 14
eeeeeb060004, 3
eeeeeb070002, 3
eeeeeb070003, 31
eeeeeb070004, 8
eeeeeb080003, 22
eeeeeb080004, 12
eeeeeb090003, 22
eeeeeb090004, 7
eeeeeb100003, 10
eeeeeb100004, 8
eeeeeb110003, 5
eeeeeb110004, 5
eeeeeb120003, 2
eeeeeb120004, 6
eeeeeb130004, 5
eeeeeb140004, 1
eeeeeb150004, 1
eeeeee000002, 1
eeeeee000003, 1
eeeeee010000, 3
eeeeee010002, 59
eeeeee010003, 8
eeeeee020002, 152
eeeeee020003, 29
eeeeee020004, 1
eeeeee020005, 3
eeeeee030002, 153
eeeeee030003, 155
eeeeee030004, 4
eeeeee030005, 3
eeeeee040002, 179
eeeeee040003, 284
eeeeee040004, 51
eeeeee050002, 128
eeeeee050003, 302
eeeeee050004, 147
eeeeee050005, 3
eeeeee060002, 57
eeeeee060003, 311
eeeeee060004, 213
eeeeee060005, 26
eeeeee060006, 1
eeeeee070002, 26
eeeeee070003, 301
eeeeee070004, 259
eeeeee070005, 76
eeeeee070006, 2
eeeeee080002, 3
eeeeee080003, 268
eeeeee080004, 276
eeeeee080005, 121
eeeeee080006, 11
eeeeee090003, 179
eeeeee090004, 290
eeeeee090005, 114
eeeeee090006, 26
eeeeee100003, 115
eeeeee100004, 264
eeeeee100005, 148
eeeeee100006, 29
eeeeee100007, 3
eeeeee110003, 47
eeeeee110004, 274
eeeeee110005, 152
eeeeee110006, 25
eeeeee110007, 5
eeeeee120003, 22
eeeeee120004, 205
eeeeee120005, 133
eeeeee120006, 30
eeeeee120007, 15
eeeeee120008, 6
eeeeee130003, 1
eeeeee130004, 160
eeeeee130005, 141
eeeeee130006, 22
eeeeee130007, 16
eeeeee130008, 11
eeeeee140004, 107
eeeeee140005, 133
eeeeee140006, 26
eeeeee140007, 17
eeeeee140008, 12
eeeeee150004, 53
eeeeee150005, 139
eeeeee150006, 21
eeeeee150007, 7
eeeeee150008, 20
eeeeee160004, 31
eeeeee160005, 110
eeeeee160006, 19
eeeeee160007, 10
eeeeee160008, 20
eeeeee170004, 3
eeeeee170005, 95
eeeeee170006, 23
eeeeee170007, 13
eeeeee170008, 18
eeeeee180004, 1
eeeeee180005, 59
eeeeee180006, 30
eeeeee180007, 9
eeeeee180008, 12
eeeeee190004, 1
eeeeee190005, 30
eeeeee190006, 23
eeeeee190007, 14
eeeeee190008, 17
eeeeee200005, 9
eeeeee200006, 10
eeeeee200007, 9
eeeeee200008, 11
eeeeee210005, 3
eeeeee210006, 7
eeeeee210007, 13
eeeeee210008, 13
eeeeee220006, 5
eeeeee220007, 17
eeeeee220008, 2
eeeeee230006, 3
eeeeee230007, 5
eeeeee230008, 7
eeeeee240006, 2
eeeeee240007, 8
eeeeee240008, 12
eeeeee250007, 4
eeeeee250008, 3
eeeeee260007, 4
eeeeee260008, 4
eeeeee270007, 2
eeeeee270008, 1
eeeeee280008, 2
eeeeeh010002, 4
eeeeeh010003, 1
eeeeeh020002, 9
eeeeeh020003, 7
eeeeeh030002, 11
eeeeeh030003, 6
eeeeeh030004, 1
eeeeeh040002, 12
eeeeeh040003, 18
eeeeeh040004, 3
eeeeeh050002, 9
eeeeeh050003, 15
eeeeeh050004, 7
eeeeeh060002, 12
eeeeeh060003, 24
eeeeeh060004, 6
eeeeeh070002, 5
eeeeeh070003, 21
eeeeeh070004, 11
eeeeeh080002, 1
eeeeeh080003, 19
eeeeeh080004, 8
eeeeeh080005, 1
eeeeeh090003, 8
eeeeeh090004, 6
eeeeeh100003, 11
eeeeeh100004, 12
eeeeeh110003, 4
eeeeeh110004, 2
eeeeeh120003, 1
eeeeeh120004, 5
eeeeeh130003, 1
eeeeeh130004, 2
eeeeeh140004, 3
eeeeeh150004, 1
eeeeen020003, 2
eeeeen030003, 2
eeeeen040003, 6
eeeeen040004, 2
eeeeen050003, 16
eeeeen050004, 1
eeeeen060003, 11
eeeeen060004, 3
eeeeen070003, 10
eeeeen070004, 8
eeeeen070005, 1
eeeeen080003, 12
eeeeen080004, 5
eeeeen080005, 1
eeeeen090003, 12
eeeeen090004, 7
eeeeen090005, 1
eeeeen100003, 9
eeeeen100004, 8
eeeeen100005, 3
eeeeen110003, 3
eeeeen110004, 7
eeeeen120003, 1
eeeeen120004, 3
eeeeen120006, 1
eeeeen130004, 2
eeeeen130005, 3
eeeeen140004, 1
eeeeen140005, 2
eeeeen150004, 1
eeeeen150005, 2
eeeeen160004, 1
eeeeen160005, 2
eeeeen180005, 2
eeeeeq030002, 1
eeeeh020002, 2
eeeeh030002, 1
eeeeh030003, 1
eeeeh040003, 1
eeeeh050003, 5
eeeeh060002, 1
eeeeh060003, 1
eeeeh070004, 1
eeeeh080003, 1
eeeeh080004, 2
eeeeh090003, 1
eeeeh100004, 2
eeeeh110004, 2
eeeeh120003, 1
eeeeh120004, 1
eeeeh5010002, 1
eeeeh5020002, 2
eeeeh5030003, 1
eeeeh5040003, 1
eeeeh5050003, 2
eeeeh5080003, 2
eeeeh5110003, 1
eeeehe000003, 1
eeeehe010002, 2
eeeehe020002, 5
eeeehe020003, 2
eeeehe030002, 10
eeeehe030003, 15
eeeehe040002, 17
eeeehe040003, 17
eeeehe040004, 1
eeeehe050002, 11
eeeehe050003, 13
eeeehe060002, 7
eeeehe060003, 23
eeeehe060004, 1
eeeehe070002, 2
eeeehe070003, 15
eeeehe080002, 1
eeeehe080003, 17
eeeehe080004, 1
eeeehe090003, 12
eeeehe090004, 1
eeeehe100003, 6
eeeehe110003, 2
eeeehe110004, 3
eeeehe120003, 2
eeeen5050004, 1
eeeen5060004, 3
eeeen5060005, 1
eeeen5070004, 2
eeeen5080004, 3
eeeen5090004, 5
eeeen5090005, 1
eeeen5100004, 1
eeeen5100005, 1
eeeen5110004, 2
eeeen5120004, 4
eeeen5130004, 2
eeeen5140004, 3
eeeen5140005, 1
eeeene020003, 1
eeeene040004, 1
eeeene050004, 12
eeeene060004, 7
eeeene070004, 15
eeeene070005, 1
eeeene080004, 14
eeeene090004, 15
eeeene090005, 3
eeeene100004, 14
eeeene110004, 7
eeeene110005, 4
eeeene120004, 13
eeeene130004, 6
eeeene130005, 1
eeeene140004, 1
eeeene140005, 1
eeeene160004, 2
eeeene160005, 2
eeeene170005, 1
eeeeq010002, 1
eeef9030000, 1
eeefca050002, 1
eeefcp020101, 1
eeegca020001, 1
eeegca030000, 1
eeegeq020001, 1
eeegfg010002, 1
eeegg030002, 1
eeeggf030002, 1
eeeggn030001, 1
eeegne020001, 1
eeegpf010001, 1
eeeh5010002, 1
eeeh5030002, 1
eeeh5040003, 1
eeeh5e020002, 1
eeeh5e070002, 1
eeeh5e070003, 1
eeehe010002, 1
eeehe020002, 6
eeehe020003, 1
eeehe030002, 4
eeehe030003, 2
eeehe040002, 12
eeehe040003, 3
eeehe050002, 5
eeehe050003, 2
eeehe060002, 4
eeehe060003, 4
eeehe070002, 1
eeehe070003, 9
eeehe080003, 1
eeehe090003, 5
eeehe5060002, 1
eeehe5070003, 1
eeehee010002, 2
eeehee020002, 1
eeehee030003, 2
eeehee040002, 7
eeehee040003, 1
eeehee050002, 3
eeehee060002, 6
eeehee060003, 3
eeehee070002, 3
eeehee070003, 2
eeehee080002, 1
eeehee080003, 1
eeehee090003, 3
eeehee100003, 1
eeehee110003, 1
eeehp020001, 1
eeehq040002, 1
eeeja040002, 1
eeek5e020001, 1
eeekb000001, 1
eeekb020001, 1
eeeke030000, 1
eeen5030002, 1
eeen5e050004, 2
eeen5e060004, 1
eeen5e070004, 1
eeen5e080004, 1
eeen5e080005, 1
eeen5e090004, 1
eeen5e100004, 7
eeen5e100005, 1
eeen5e110004, 2
eeen5e120004, 5
eeen5e130004, 1
eeen5e140004, 4
eeen5e140005, 1
eeen5e150005, 1
eeen5n120004, 1
eeenb020001, 1
eeene010002, 1
eeene020001, 1
eeene040002, 1
eeene5030004, 1
eeene5060004, 5
eeene5070005, 1
eeene5090004, 1
eeene5100005, 1
eeene5110004, 2
eeene5110005, 1
eeene5130004, 2
eeene5130005, 1
eeene5160004, 1
eeenee020001, 1
eeenee020002, 1
eeenee040002, 2
eeenee050004, 1
eeenee060004, 7
eeenee060005, 1
eeenee070004, 8
eeenee080004, 14
eeenee080005, 2
eeenee090004, 13
eeenee090005, 1
eeenee100004, 9
eeenee110004, 15
eeenee110005, 2
eeenee120004, 10
eeenee120005, 2
eeenee130004, 6
eeenee130005, 1
eeenee140004, 3
eeenee140005, 2
eeenee150004, 3
eeenee150005, 2
eeenee160004, 1
eeenee160005, 1
eeenee170005, 2
eeepg000001, 1
eeeph7020002, 1
eeeph8020002, 1
eeephg040002, 1
eeeq5040002, 1
eeeq8020002, 2
eef9l020001, 1
eefl6020001, 1
eeg9c030200, 1
eeg9cc030000, 1
eegcac030000, 1
eegcac030100, 1
eegcacl030100, 2
eegcal020002, 1
eegcal030000, 2
eegcal030100, 1
eegcal3030000, 1
eegcg010001, 2
eegcp030001, 1
eegeen020001, 1
eegeq5030002, 1
eegffg010001, 1
eeggff020001, 2
eegggc020101, 1
eeggnh020101, 1
eeggog040002, 1
eeggpg020002, 1
eeggq020001, 1
eeglcc030000, 1
eegogf050101, 1
eegp7020001, 1
eegp7030001, 1
eegp7h040001, 1
eegp7p020002, 1
eegp7p040002, 1
eegp7p060002, 1
eegp8q010001, 1
eegp8q020001, 1
eegpfg030002, 1
eegpg000001, 1
eegpg7010001, 1
eegpgg020002, 1
eegphg020002, 1
eegqfg010001, 1
eeh5ee020002, 1
eeh5ej050002, 1
eeh5ne010002, 1
eeh5q040002, 1
eehca010001, 2
eehca030000, 1
eehe5030002, 1
eehe5040002, 2
eehe5050003, 1
eehe5090003, 1
eehe5n040002, 1
eehe8040002, 1
eehe8060002, 1
eeheb030002, 1
eehee020002, 2
eehee030002, 2
eehee040002, 1
eehee050002, 4
eehee060002, 2
eehee070002, 1
eehee080003, 1
eeheee020002, 1
eeheee030002, 1
eeheee060003, 2
eeheee070003, 1
eeheg020001, 2
eehegp020001, 1
eeheh030002, 1
eeheh030003, 1
eeheh040002, 1
eeheh070002, 1
eehep010002, 1
eehfg040002, 1
eehfgp040002, 3
eehgp020001, 1
eehh010001, 1
eehk030002, 1
eehke050002, 2
eehke050101, 1
eehnh010002, 1
eehnh020002, 1
eehnh030001, 2
eehpgf010001, 1
eej1ja010101, 1
eej2a010001, 1
eej2jb010101, 1
eeja1a010001, 1
eejaaa000001, 1
eejaaa010001, 2
eejaaa020001, 2
eejaaa020002, 2
eejaaa030001, 1
eejaaa030002, 1
eejaab020001, 1
eejaba020001, 2
eejb1020002, 1
eejbab020002, 2
eejbb020002, 1
eejbb040002, 2
eejbba060002, 1
eek2a020002, 1
eek2a030002, 2
eek2a040002, 1
eek2e040002, 1
eek5ee020001, 1
eek5k010001, 4
eek5n010001, 1
eekaa010101, 2
eekaa020002, 2
eekab020001, 1
eekab060002, 1
eekb020002, 1
eekb2010001, 2
eekb2020001, 1
eekbb010001, 1
eekbb020001, 1
eekbb030002, 1
eekbe010001, 2
eekbe030002, 1
eekea030002, 1
eekea2010001, 1
eekeab020001, 1
eekeab030001, 1
eekeb020002, 1
eekee030002, 1
een2n020002, 2
een2n030002, 1
een2n050002, 1
een5030002, 2
een5a050002, 1
een5e030002, 1
een5ee060005, 1
een5ee080005, 3
een5ee090004, 1
een5ee090005, 2
een5ee100004, 1
een5ee100005, 5
een5ee110005, 5
een5ee120005, 3
een5ee130005, 3
een5ee140005, 2
een5ee160005, 2
een5ee180005, 1
een5en020001, 1
een5k020001, 1
een5n5130005, 1
eenb5e020002, 1
eenbe000001, 1
eenbe010001, 3
eene2n020001, 1
eene5000001, 2
eene5010002, 1
eene5030001, 1
eene5e060005, 1
eene5e080004, 1
eene5e090005, 1
eene5e100005, 2
eene5e100006, 1
eene5e110005, 1
eene5e120005, 2
eene5e140005, 2
eene5e150005, 2
eene5e170005, 2
eene5e180005, 1
eene5n130005, 1
eenee020002, 1
eenee030001, 1
eenee040002, 1
eenee5060005, 1
eenee5070005, 3
eenee5080005, 2
eenee5090005, 2
eenee5100005, 2
eenee5110005, 1
eenee5120005, 1
eenee5130004, 1
eenee5130005, 4
eenee5140005, 1
eenee5140006, 1
eenee5150004, 1
eenee5180005, 1
eeneee000001, 2
eeneee020001, 2
eeneee020002, 2
eeneee030002, 4
eeneee040002, 1
eeneee050002, 4
eeneee060002, 2
eeneee070005, 6
eeneee080004, 3
eeneee080005, 10
eeneee090005, 5
eeneee100005, 15
eeneee110005, 7
eeneee120005, 9
eeneee120006, 1
eeneee130004, 1
eeneee130005, 8
eeneee140005, 7
eeneee150005, 6
eeneee160004, 1
eeneee160005, 2
eeneee170005, 2
eeneee180005, 2
eeneee200005, 1
eeneh020001, 1
eeneh030001, 1
eenehe020001, 1
eenehe030001, 1
eenhe010002, 1
eenhe020001, 2
eenhe020002, 1
eenhe030100, 1
eeoggf020001, 1
eep7gg030002, 1
eep7gq030002, 1
eep8gee010002, 1
eepg7g010001, 1
eepg7g010002, 1
eepg7g050002, 1
eepggg020002, 2
eepggg030002, 2
eepggg040002, 1
eepggg050002, 4
eepggg060002, 1
eepghg030001, 1
eeph8030001, 1
eephh020002, 1
eephh030002, 2
eephh040002, 1
eeq8e010001, 1
eeq8e030002, 1
eeqee010001, 1
eeqeh010001, 5
eeqeh020002, 1
eeqeh030001, 1
eeqg8010001, 1
eeqgg010002, 1
eeqgg020002, 1
eeqh5010001, 1
eeqh5010002, 1
eeqhe010002, 1
eeqhe020001, 2
eeqhe050101, 1
eeqhh010001, 2
eeqhh020001, 1
efghcl010001, 1
efgqh010001, 1
efl6000001, 1
efq8ge010001, 2
egc99010001, 3
egc99020001, 2
egc9aa000001, 1
egc9aa020001, 1
egc9aa030101, 1
egc9af000001, 1
egc9af010001, 1
egc9af020001, 1
egc9af020101, 1
egc9ao010001, 1
egc9ca030001, 1
egc9fl040101, 1
egc9i040101, 2
egc9j040101, 1
egca010001, 1
egcai050101, 1
egcal0020001, 1
egcal0030001, 1
egcal020001, 1
egcal3c020001, 1
egcal9030001, 1
egcccg030101, 1
egcccj020101, 1
egccghp020001, 1
egccgl3c000101, 1
egccic030101, 1
egcclf020101, 2
egcco7010001, 1
egccoc020101, 2
egccpg040002, 2
egcfci010101, 1
egcffgg000001, 1
egcfg9010101, 1
egcfh010001, 1
egcfhg010001, 2
egcfhg010101, 1
egcfhg020101, 1
egcfl3010101, 1
egcfq010101, 1
egcgeeq010101, 1
egcgfl010001, 1
egcghen010101, 1
egcghq020101, 1
egcgof000001, 1
egcgpgg010001, 1
egcgphg020001, 1
egci0020001, 2
egci9020001, 2
egcia020001, 1
egcia3020001, 1
egclcc010101, 1
egclcc020101, 1
egco010001, 2
egco3f030101, 1
egco3f050101, 1
egco6010101, 3
egco6020101, 1
egco6c020101, 1
egco7g000001, 2
egco7g010001, 1
egcof000001, 1
egcof020001, 1
egcogf030101, 1
egcpggg000001, 1
egcpggg010001, 1
egebjb020001, 1
egeho7010101, 1
egenee000001, 1
egfcg030101, 2
egfqh040002, 1
eggbea000001, 1
eggbea010001, 2
eggbea020001, 1
eggegf000001, 1
eggek2010001, 1
eggenb010001, 1
egggcg020001, 1
egggl3020002, 1
egggph010001, 2
egggq010001, 1
egghg040002, 1
egghgp030002, 1
eggk5n010001, 1
eggnh8000001, 1
eggp7010001, 1
eggp7c000001, 1
eggpgg010001, 2
eggq020001, 1
eggqgh000001, 2
eggqgh010001, 1
egheaj010001, 2
eghee000001, 1
egheej000001, 1
egheej010001, 2
eghfl010001, 1
eghgg030002, 1
eghgg050002, 1
eghn2010001, 1
eghq7030001, 1
eghq8010001, 1
eglccc020002, 1
egneee000001, 1
egneee010001, 1
egofg030002, 1
egogf7050002, 1
egogfg010001, 1
egp7g030002, 1
egp7gh000002, 1
egp7hc030002, 1
egp7q7030002, 1
egp7qg020001, 1
egpg7030002, 1
egpg7040002, 1
egpggg000001, 1
egpggg010002, 4
egpggg020001, 3
egpggg020002, 2
egpggg030001, 1
egpggg030002, 1
egpggg050002, 2
egpghg000001, 2
egpghg010001, 1
egpghg020001, 1
egphgg010001, 1
egphgg020001, 1
egq5q000002, 1
egq5q020002, 1
egq7e030100, 1
egq7g010001, 2
egq8o000001, 1
egq8o010001, 1
egqe5n010001, 1
