class, amount
070005eeene5, 1
070005eenee5, 3
070005eeneee, 6
070005en5eee, 2
070005en5n5e, 1
070005eneeee, 3
070006eee5ee, 1
070006eeeeee, 2
070101neeeee, 1
0800025eajbb, 1
0800025en5e, 1
0800025eneee, 2
0800025ephg, 1
0800025nbee, 1
080002e5eke, 1
080002e5neee, 1
080002e5q5h, 1
080002ee5ene, 1
080002eebe2, 1
080002eeebe, 1
080002eeeebe, 2
080002eeeeee, 3
080002eeeeeh, 1
080002eeeehe, 1
080002eeehee, 1
0800035ebee, 2
0800035ebeq, 1
0800035eebb, 1
0800035eejbb, 1
0800035een2, 1
0800035eene5, 1
0800035eenee, 2
0800035eepgg, 2
0800035ehgp, 1
0800035ehhe, 1
0800035ehhp, 1
0800035ehne, 1
0800035ehqe, 1
0800035ejaa1, 1
0800035ejaaa, 1
0800035ejaba, 1
0800035ek1j, 1
0800035ekb2, 1
0800035ekbb, 1
0800035en5e, 1
0800035en5en, 1
0800035eneb5, 1
0800035eneee, 2
0800035enehe, 1
0800035ep7gn, 1
0800035eqeh, 1
0800035eqgg, 1
0800035eqh8, 1
0800035hepg, 1
0800035hn8p, 1
0800035n5eja, 1
0800035n5ke, 1
0800035n5n8, 1
0800035n8eq, 1
0800035nbee, 1
0800035nebe, 1
0800035neebe, 1
0800035neee5, 1
0800035neeeb, 1
0800035neeee, 2
0800035neehe, 2
0800035nehee, 1
080003e5bbh, 1
080003e5eaae, 2
080003e5eaak, 1
080003e5eab, 1
080003e5eajb, 1
080003e5eba, 1
080003e5ebe, 4
080003e5ebej, 1
080003e5ebj, 1
080003e5eeen, 1
080003e5eeh, 2
080003e5eeja, 1
080003e5eek, 1
080003e5een, 1
080003e5eene, 1
080003e5eenh, 1
080003e5eepg, 2
080003e5eeqe, 1
080003e5egg, 3
080003e5egp7, 1
080003e5egpg, 3
080003e5ehg, 1
080003e5ehh, 1
080003e5ehn, 2
080003e5eiaa, 1
080003e5ej9a, 1
080003e5ejaa, 4
080003e5ejba, 1
080003e5eka, 1
080003e5ekb, 3
080003e5ekee, 1
080003e5en5, 1
080003e5en5e, 1
080003e5enb5, 1
080003e5ene, 1
080003e5ene5, 2
080003e5enee, 18
080003e5epfg, 1
080003e5epg, 2
080003e5epgg, 2
080003e5eqe, 1
080003e5eqee, 1
080003e5eqg, 1
080003e5eqh, 1
080003e5hegg, 1
080003e5hep, 1
080003e5hnh, 1
080003e5hpg, 1
080003e5n2, 1
080003e5n2e, 1
080003e5n5b, 1
080003e5n5ej, 1
080003e5n5k, 1
080003e5n5n8, 1
080003e5n5ne, 1
080003e5n5q, 1
080003e5nbe, 3
080003e5nbee, 1
080003e5ne8, 1
080003e5nebe, 3
080003e5nee, 1
080003e5neee, 4
080003e5neeh, 1
080003e5nehe, 5
080003e5nhe, 3
080003e5q8e, 1
080003ee5b, 1
080003ee5be, 1
080003ee5bj, 1
080003ee5eab, 1
080003ee5eb, 1
080003ee5efc, 1
080003ee5eia, 1
080003ee5ej9, 2
080003ee5eja, 1
080003ee5eke, 1
080003ee5en5, 3
080003ee5enb, 1
080003ee5ene, 7
080003ee5ep, 1
080003ee5ep7, 1
080003ee5he, 1
080003ee5hh, 1
080003ee5ke, 1
080003ee5n8, 1
080003ee5nb, 2
080003ee5ne5, 1
080003ee5nee, 2
080003ee5neh, 1
080003ee5nh, 1
080003ee5q5, 1
080003ee5qe, 1
080003ee8nh, 1
080003eee2e, 2
080003eee5b, 1
080003eee5bn, 1
080003eee5e, 5
080003eee5ea, 1
080003eee5ee, 1
080003eee5eg, 1
080003eee5ei, 1
080003eee5ej, 1
080003eee5en, 7
080003eee5h, 2
080003eee5ke, 2
080003eee5n, 1
080003eee5n5, 2
080003eee5ne, 1
080003eee5nh, 1
080003eee5q, 1
080003eee8ke, 1
080003eeeb5, 2
080003eeebe, 8
080003eeebee, 1
080003eeee2, 1
080003eeee2e, 1
080003eeee5, 5
080003eeee5b, 1
080003eeee5e, 8
080003eeee5k, 1
080003eeee5n, 2
080003eeee5q, 1
080003eeee8, 2
080003eeee8e, 2
080003eeee8k, 1
080003eeeeb, 7
080003eeeebe, 17
080003eeeee, 2
080003eeeee2, 2
080003eeeee5, 15
080003eeeee8, 2
080003eeeeeb, 22
080003eeeeee, 268
080003eeeeeh, 19
080003eeeeen, 12
080003eeeeh, 1
080003eeeeh5, 2
080003eeeehe, 17
080003eeehe, 1
080003eeehee, 1
080003eehee, 1
080004ee2eee, 1
080004ee5ea, 1
080004ee5eaa, 1
080004ee5eab, 1
080004ee5ebe, 1
080004ee5ee, 2
080004ee5eee, 1
080004ee5een, 1
080004ee5eep, 1
080004ee5egg, 4
080004ee5egn, 1
080004ee5eh, 1
080004ee5eia, 1
080004ee5eja, 4
080004ee5ek, 1
080004ee5en, 2
080004ee5en5, 1
080004ee5ene, 9
080004ee5enh, 1
080004ee5ep, 1
080004ee5eph, 2
080004ee5he, 2
080004ee5hp, 1
080004ee5hq, 1
080004ee5n2, 1
080004ee5n5, 1
080004ee5n5n, 2
080004ee5n8, 1
080004ee5nb, 2
080004ee5neb, 2
080004ee5nee, 2
080004ee5neh, 2
080004eee5b, 1
080004eee5e, 7
080004eee5ee, 5
080004eee5eg, 2
080004eee5eh, 1
080004eee5ej, 2
080004eee5en, 10
080004eee5h, 2
080004eee5k, 2
080004eee5n, 2
080004eee5n5, 1
080004eee5n8, 1
080004eee5nb, 1
080004eee5ne, 9
080004eee5nh, 1
080004eee5q5, 1
080004eeee5, 7
080004eeee5e, 10
080004eeee5h, 1
080004eeee5k, 3
080004eeee5n, 7
080004eeeebe, 3
080004eeeee, 2
080004eeeee2, 2
080004eeeee5, 16
080004eeeeeb, 12
080004eeeeee, 276
080004eeeeeh, 8
080004eeeeen, 5
080004eeeeh, 2
080004eeeehe, 1
080004eeeen5, 3
080004eeeene, 14
080004eeen5e, 1
080004eeenee, 14
080004eene5e, 1
080004eeneee, 3
080005eeee5e, 3
080005eeee5n, 1
080005eeeee5, 17
080005eeeeee, 121
080005eeeeeh, 1
080005eeeeen, 1
080005eeen5e, 1
080005eeenee, 2
080005een5ee, 3
080005eenee5, 2
080005eeneee, 10
080005ene5ee, 2
080005enee5n, 1
080005eneeee, 5
080005n5eeee, 1
080005ne5eee, 2
080005nee5ee, 1
080005neee5e, 2
080005neeee5, 2
080005neeeee, 3
0800065eeeee, 2
0800065enee5, 1
080006e5eeee, 3
080006ee5eee, 1
080006eeee5e, 1
080006eeeeee, 11
080006eneeee, 1
080006ne5eee, 1
080006neeeee, 1
090001n5enee, 1
0900035eehn, 1
0900035eeka, 1
0900035eghgg, 1
0900035ehnh, 1
0900035ejaa, 1
0900035ekab, 1
0900035ekee, 1
0900035en5e, 1
0900035eneee, 2
0900035enhee, 1
0900035ep7gn, 1
0900035eqgg, 1
0900035eqhh, 1
0900035n2ek, 1
0900035n2k, 1
0900035n5bb, 1
0900035nebee, 1
0900035neebe, 2
0900035nehe, 1
090003e5ebae, 1
090003e5ebej, 1
090003e5ebi, 1
090003e5eeen, 2
090003e5eej, 1
090003e5een, 1
090003e5eene, 1
090003e5eeq, 2
090003e5eggj, 1
090003e5ehee, 1
090003e5ehn, 1
090003e5ehp, 1
090003e5ej9a, 1
090003e5ejaa, 1
090003e5ek2, 1
090003e5eke, 2
090003e5en5, 2
090003e5en5e, 2
090003e5enb, 2
090003e5ene2, 1
090003e5ene5, 4
090003e5enee, 6
090003e5eneh, 1
090003e5epg8, 1
090003e5epgg, 3
090003e5eqee, 1
090003e5eqg, 1
090003e5hn8, 1
090003e5n5k, 1
090003e5n5n5, 1
090003e5n5q, 1
090003e5nbb, 1
090003e5nbe, 2
090003e5nebe, 1
090003e5neee, 2
090003e5neeh, 2
090003e5neh, 1
090003e5nehe, 2
090003e5nhe, 2
090003e5qeg, 1
090003ee2ee, 1
090003ee5ak, 1
090003ee5ba, 1
090003ee5bee, 1
090003ee5bj, 1
090003ee5eb, 1
090003ee5ebe, 1
090003ee5ee, 1
090003ee5eej, 1
090003ee5egp, 1
090003ee5eh, 1
090003ee5eia, 1
090003ee5eja, 1
090003ee5ene, 4
090003ee5epg, 1
090003ee5eq, 1
090003ee5he, 2
090003ee5ke, 1
090003ee5n5e, 1
090003ee5nb, 1
090003ee5nbe, 1
090003ee5nee, 2
090003ee5neh, 1
090003ee5nh, 3
090003ee5qe, 1
090003eee2he, 1
090003eee5b, 3
090003eee5e, 2
090003eee5ea, 1
090003eee5ee, 1
090003eee5eg, 1
090003eee5ej, 3
090003eee5ek, 1
090003eee5en, 1
090003eee5h, 2
090003eee5ke, 1
090003eee5n, 1
090003eee5n2, 1
090003eee5nb, 1
090003eee5q, 2
090003eee5qe, 2
090003eeeb5, 1
090003eeebe, 1
090003eeee2, 1
090003eeee5, 3
090003eeee5b, 1
090003eeee5e, 9
090003eeee5n, 2
090003eeee5q, 1
090003eeee8n, 2
090003eeeeb, 1
090003eeeebe, 15
090003eeeee, 1
090003eeeee2, 2
090003eeeee5, 15
090003eeeee8, 2
090003eeeeeb, 22
090003eeeeee, 179
090003eeeeeh, 8
090003eeeeen, 12
090003eeeeh, 1
090003eeeehe, 12
090003eeehe, 5
090003eeehee, 3
090003eehe5, 1
090004ee5bn, 1
090004ee5eb, 1
090004ee5ebe, 1
090004ee5egg, 1
090004ee5egp, 1
090004ee5ehp, 1
090004ee5ej1, 1
090004ee5eja, 1
090004ee5ek, 1
090004ee5eke, 1
090004ee5en5, 2
090004ee5ene, 11
090004ee5ep, 1
090004ee5epg, 1
090004ee5eq, 1
090004ee5eqg, 1
090004ee5hq, 1
090004ee5ja, 1
090004ee5n5, 1
090004ee5n8e, 1
090004ee5nbe, 1
090004ee5neh, 3
090004ee5nhe, 1
090004ee8eee, 1
090004eee5e, 5
090004eee5ea, 1
090004eee5ee, 3
090004eee5eh, 1
090004eee5ej, 3
090004eee5en, 12
090004eee5ep, 2
090004eee5h, 1
090004eee5ke, 3
090004eee5n, 1
090004eee5n8, 2
090004eee5nb, 1
090004eee5ne, 4
090004eee5q, 1
090004eee8e, 1
090004eeee5, 6
090004eeee5e, 14
090004eeee5n, 7
090004eeee5q, 1
090004eeeeb, 3
090004eeeee, 1
090004eeeee2, 3
090004eeeee5, 18
090004eeeeeb, 7
090004eeeeee, 290
090004eeeeeh, 6
090004eeeeen, 7
090004eeeehe, 1
090004eeeen5, 5
090004eeeene, 15
090004eeen5e, 1
090004eeene5, 1
090004eeenee, 13
090004een5ee, 1
090005eeee5, 1
090005eeee5e, 4
090005eeee5n, 2
090005eeeee5, 12
090005eeeeee, 114
090005eeeeen, 1
090005eeeen5, 1
090005eeeene, 3
090005eeenee, 1
090005een5ee, 2
090005eene5e, 1
090005eenee5, 2
090005eeneee, 5
090005en5eee, 1
090005ene5ee, 1
090005eneee5, 1
090005eneeee, 4
090005n5eeee, 4
090005nee5ee, 2
090005neeee5, 1
090005neeeee, 4
0900065eeeee, 15
090006e5eeee, 4
090006e5nee5, 1
090006ee5eee, 3
090006eee5ee, 2
090006eeee5e, 1
090006eeeee5, 2
090006eeeeee, 26
090006n5eeee, 1
090006nee5ee, 1
090006neeeee, 1
090007eeee5e, 1
1000035eeheh, 1
1000035enbee, 1
1000035nebee, 1
100003e5bb, 1
100003e5eabe, 1
100003e5eaja, 1
100003e5ebe, 1
100003e5ebn, 2
100003e5eea, 1
100003e5eeb, 3
100003e5een, 1
100003e5ego, 1
100003e5eh, 2
100003e5eheg, 1
100003e5ehn, 1
100003e5ejaa, 2
100003e5ejab, 1
100003e5ejba, 1
100003e5ek2, 1
100003e5ekb, 1
100003e5eke1, 1
100003e5en5e, 2
100003e5en5n, 1
100003e5ene5, 1
100003e5enee, 8
100003e5eneh, 1
100003e5ep7g, 1
100003e5epg8, 1
100003e5epgg, 3
100003e5eqh, 2
100003e5hegg, 1
100003e5n2e, 1
100003e5n2k, 1
100003e5n5k, 1
100003e5n5n5, 1
100003e5n5ne, 1
100003e5nbe, 2
100003e5nebe, 1
100003e5neeb, 1
100003e5neee, 3
100003e5neeh, 1
100003e5nehe, 4
100003ee5bee, 1
100003ee5eb, 1
100003ee5ee, 1
100003ee5eep, 1
100003ee5eh, 1
100003ee5eia, 1
100003ee5ejb, 1
100003ee5eke, 1
100003ee5en5, 1
100003ee5ene, 1
100003ee5ep, 1
100003ee5epg, 1
100003ee5eq, 2
100003ee5ke, 1
100003ee5n5n, 1
100003ee5n8, 1
100003ee5nb, 2
100003ee5nee, 1
100003ee5nh, 1
100003ee5qe, 1
100003eee5ea, 2
100003eee5ee, 1
100003eee5ek, 1
100003eee5en, 4
100003eee5h, 1
100003eee5k, 1
100003eee5n, 2
100003eee5ne, 1
100003eeee5, 1
100003eeee5b, 1
100003eeee5e, 5
100003eeee5k, 1
100003eeee5n, 1
100003eeee8, 1
100003eeeeb5, 1
100003eeeebe, 10
100003eeeee, 2
100003eeeee5, 6
100003eeeee8, 1
100003eeeeeb, 10
100003eeeeee, 115
100003eeeeeh, 11
100003eeeeen, 9
100003eeeehe, 6
100003eeehee, 1
100004ee5eb, 1
100004ee5ebe, 1
100004ee5ee, 4
100004ee5eej, 1
100004ee5een, 2
100004ee5eep, 1
100004ee5ego, 1
100004ee5egp, 1
100004ee5eh, 1
100004ee5eja, 1
100004ee5eke, 1
100004ee5en, 1
100004ee5en5, 1
100004ee5ene, 9
100004ee5epg, 1
100004ee5he, 1
100004ee5n5, 1
100004ee5n5n, 2
100004ee5n8, 1
100004ee5ne, 1
100004ee5neb, 1
100004ee5nee, 2
100004ee5neh, 1
100004ee5nh, 1
100004ee5q8, 1
100004eee5b, 1
100004eee5e, 9
100004eee5ea, 1
100004eee5ee, 4
100004eee5eg, 3
100004eee5ej, 2
100004eee5en, 5
100004eee5ep, 1
100004eee5h, 1
100004eee5he, 1
100004eee5k, 1
100004eee5n, 1
100004eee5ne, 4
100004eee5q, 1
100004eee5q5, 1
100004eeee, 1
100004eeee5, 4
100004eeee5e, 9
100004eeee5k, 1
100004eeee5n, 8
100004eeee5q, 1
100004eeeebe, 2
100004eeeee, 2
100004eeeee2, 1
100004eeeee5, 10
100004eeeee8, 1
100004eeeeeb, 8
100004eeeeee, 264
100004eeeeeh, 12
100004eeeeen, 8
100004eeeeh, 2
100004eeeen5, 1
100004eeeene, 14
100004eeen5e, 7
100004eeenee, 9
100004een5ee, 1
100005eeee5e, 8
100005eeee5n, 1
100005eeeee5, 12
100005eeeeee, 148
100005eeeeen, 3
100005eeeen5, 1
100005eeen5e, 1
100005eeene5, 1
100005een5ee, 5
100005eene5e, 2
100005eenee5, 2
100005eeneee, 15
100005en5eee, 3
100005ene5ee, 4
100005enee5e, 3
100005eneee5, 1
100005eneeee, 6
100005nee5ee, 1
100005neeee5, 1
100005neeeee, 1
1000065eeeee, 16
1000065eene5, 1
1000065nee5e, 1
100006e5eeee, 8
100006e5enee, 1
100006ee5eee, 8
100006eee5ee, 1
100006eeee5e, 3
100006eeeee5, 3
100006eeeeee, 29
100006eene5e, 1
100006nee5ee, 2
100006neee5e, 1
100006neeeee, 1
100007ee5eee, 1
100007eee5ee, 1
100007eeeeee, 3
110003e5eep7, 1
110003e5eepg, 1
110003e5eggg, 1
110003e5egp7, 1
110003e5enee, 1
110003e5epgg, 1
110003e5eph, 1
110003e5n8e, 1
110003e5ne5, 1
110003e5neb, 1
110003e5neeb, 1
110003e5nehe, 1
110003ee5eae, 1
110003ee5eep, 1
110003ee5ene, 2
110003ee5epg, 2
110003ee5nee, 1
110003ee5neh, 1
110003eee2e, 1
110003eee5e, 1
110003eeeb5, 1
110003eeebe, 1
110003eeee5, 2
110003eeee5b, 1
110003eeee5e, 1
110003eeee5k, 1
110003eeee8, 1
110003eeeebe, 2
110003eeeee5, 2
110003eeeee8, 2
110003eeeeeb, 5
110003eeeeee, 47
110003eeeeeh, 4
110003eeeeen, 3
110003eeeeh5, 1
110003eeeehe, 2
110003eeehee, 1
110004ee5eb, 1
110004ee5ebe, 1
110004ee5ee, 1
110004ee5eea, 1
110004ee5eeq, 1
110004ee5eh, 3
110004ee5ehp, 1
110004ee5ej9, 1
110004ee5eja, 3
110004ee5ejb, 1
110004ee5ek, 1
110004ee5en5, 1
110004ee5ene, 8
110004ee5epg, 3
110004ee5eph, 1
110004ee5eq, 1
110004ee5n5, 2
110004ee5ne5, 1
110004ee5neb, 1
110004ee5nee, 1
110004eee5b, 1
110004eee5e, 10
110004eee5ea, 2
110004eee5ee, 4
110004eee5eg, 3
110004eee5ej, 1
110004eee5en, 20
110004eee5ep, 1
110004eee5eq, 1
110004eee5h, 2
110004eee5k, 1
110004eee5n, 2
110004eee5n5, 4
110004eee5ne, 2
110004eee5nh, 1
110004eee5q, 1
110004eeee2, 1
110004eeee5, 3
110004eeee5b, 1
110004eeee5e, 17
110004eeee5k, 2
110004eeee5n, 6
110004eeeeb, 1
110004eeeebe, 1
110004eeeee, 1
110004eeeee2, 2
110004eeeee5, 15
110004eeeee8, 2
110004eeeeeb, 5
110004eeeeee, 274
110004eeeeeh, 2
110004eeeeen, 7
110004eeeeh, 2
110004eeeehe, 3
110004eeeen5, 2
110004eeeene, 7
110004eeen5e, 2
110004eeene5, 2
110004eeenee, 15
110005eeee5, 1
110005eeee5e, 6
110005eeeee, 1
110005eeeee5, 19
110005eeeeee, 152
110005eeeene, 4
110005eeene5, 1
110005eeenee, 2
110005een5ee, 5
110005eene5e, 1
110005eenee5, 1
110005eeneee, 7
110005en5eee, 3
110005ene5ee, 1
110005enee5e, 3
110005eneee5, 2
110005eneeee, 6
110005n5eeee, 2
110005nee5ee, 1
110005neee5e, 3
110005neeeee, 4
1100065eeeee, 12
1100065enee5, 1
110006e5eeee, 10
110006ee5eee, 4
110006ee5nee, 1
110006eee5ee, 3
110006eeee5e, 2
110006eeeee5, 3
110006eeeeee, 25
110006n5eeee, 1
110006nee5ee, 3
110006neee5e, 1
110006neeeee, 5
110007ee5eee, 6
110007ee5een, 1
110007eee5ee, 6
110007eeee5e, 1
110007eeeee5, 1
110007eeeeee, 5
120003e5eene, 1
120003e5eepg, 1
120003e5ehg, 2
120003e5ekb, 1
120003e5ekee, 1
120003e5ne5, 1
120003ee5ee, 1
120003ee5eja, 1
120003ee5ek, 2
120003ee5he, 1
120003ee5nb, 1
120003ee5neb, 1
120003eee5en, 2
120003eee5k, 1
120003eeeb5, 1
120003eeee2, 1
120003eeee5e, 1
120003eeeebe, 1
120003eeeee5, 1
120003eeeee8, 1
120003eeeeeb, 2
120003eeeeee, 22
120003eeeeeh, 1
120003eeeeen, 1
120003eeeeh, 1
120003eeeehe, 2
120004ee5eaa, 1
120004ee5ebe, 1
120004ee5eej, 1
120004ee5eep, 1
120004ee5ehe, 1
120004ee5ej, 2
120004ee5ek, 2
120004ee5eke, 1
120004ee5en5, 1
120004ee5ene, 2
120004ee5ep7, 1
120004ee5epg, 2
120004ee5hq, 1
120004ee5n8, 1
120004ee5ne5, 2
120004ee5neb, 2
120004ee5nee, 5
120004ee5neh, 1
120004eee5e, 10
120004eee5ee, 4
120004eee5eg, 1
120004eee5eh, 1
120004eee5ej, 3
120004eee5en, 3
120004eee5ep, 4
120004eee5n5, 1
120004eee5n8, 1
120004eee5ne, 3
120004eee5q, 2
120004eeee5, 5
120004eeee5e, 16
120004eeee5k, 2
120004eeee5n, 2
120004eeee5q, 1
120004eeeeb, 1
120004eeeebe, 1
120004eeeee2, 1
120004eeeee5, 12
120004eeeeeb, 6
120004eeeeee, 205
120004eeeeeh, 5
120004eeeeen, 3
120004eeeeh, 1
120004eeeen5, 4
120004eeeene, 13
120004eeen5e, 5
120004eeen5n, 1
120004eeenee, 10
120005eeee5, 3
120005eeee5e, 7
120005eeee5n, 3
120005eeeee, 1
120005eeeee5, 15
120005eeeeee, 133
120005eeenee, 2
120005een5ee, 3
120005eene5e, 2
120005eenee5, 1
120005eeneee, 9
120005en5eee, 4
120005ene5ee, 2
120005enee5e, 3
120005eneee5, 1
120005eneeee, 4
120005n5eeee, 5
120005neeeee, 4
1200065eeeee, 13
120006e5eeee, 10
120006e5eeen, 1
120006e5eene, 1
120006ee5eee, 4
120006eee5ee, 1
120006eeee5e, 3
120006eeeee5, 1
120006eeeeee, 30
120006eeeeen, 1
120006eeneee, 1
120006enee5e, 1
120006n5eeee, 1
120006ne5eee, 1
120006ne5ene, 1
120006nee5ee, 1
120006neeeee, 2
120007eee5ee, 5
120007eeee5e, 1
120007eeeee5, 2
120007eeeeee, 15
120008eeeeee, 6
130003e5eepg, 1
130003e5nbe, 1
130003e5nehe, 1
130003ee5eq, 1
130003ee5nb, 1
130003eeeeee, 1
130003eeeeeh, 1
130004ee5eab, 1
130004ee5eae, 1
130004ee5eaj, 1
130004ee5eb, 2
130004ee5ee, 1
130004ee5eeq, 1
130004ee5egg, 2
130004ee5eja, 2
130004ee5ene, 3
130004ee5eq, 1
130004ee5n8e, 1
130004ee5nee, 2
130004ee5neh, 1
130004eee5be, 1
130004eee5e, 2
130004eee5ea, 1
130004eee5ee, 2
130004eee5ej, 3
130004eee5en, 7
130004eee5ep, 1
130004eee5h, 2
130004eee5k, 1
130004eee5n, 1
130004eee5n5, 1
130004eee5nb, 1
130004eee5ne, 8
130004eee5nh, 1
130004eeee5, 1
130004eeee5e, 9
130004eeee5n, 5
130004eeeeb, 1
130004eeeee, 2
130004eeeee5, 10
130004eeeeeb, 5
130004eeeeee, 160
130004eeeeeh, 2
130004eeeeen, 2
130004eeeen5, 2
130004eeeene, 6
130004eeen5e, 1
130004eeene5, 2
130004eeenee, 6
130004eenee5, 1
130004eeneee, 1
130005eeee5, 2
130005eeee5e, 4
130005eeee5n, 2
130005eeeee, 1
130005eeeee5, 10
130005eeeeee, 141
130005eeeeen, 3
130005eeeene, 1
130005eeene5, 1
130005eeenee, 1
130005een5ee, 3
130005een5n5, 1
130005eene5n, 1
130005eenee5, 4
130005eeneee, 8
130005en5eee, 1
130005ene5ee, 1
130005enee5e, 1
130005eneee5, 1
130005eneeee, 11
130005n5eeee, 4
130005ne5eee, 2
130005nee5ne, 1
130005neee5e, 1
130005neeee5, 1
130005neeeee, 8
1300065eeeee, 9
1300065eeene, 1
1300065n5eee, 1
130006e5eeee, 8
130006e5ne5e, 1
130006eee5ee, 2
130006eeee5e, 1
130006eeeee5, 4
130006eeeeee, 22
130006ne5eee, 1
130006nee5ee, 1
130006neee5e, 1
130006neeeee, 4
130007ee5eee, 1
130007eee5ee, 5
130007eeee5e, 2
130007eeeee5, 2
130007eeeeee, 16
130008eeeeee, 11
140004ee5eee, 1
140004ee5een, 2
140004ee5egp, 1
140004ee5eja, 3
140004ee5ek, 1
140004ee5en5, 1
140004eee5b, 1
140004eee5ba, 1
140004eee5e, 1
140004eee5ee, 3
140004eee5eg, 1
140004eee5en, 4
140004eee5h, 1
140004eee5k, 1
140004eee5n8, 1
140004eee5ne, 1
140004eee5nh, 1
140004eee5q, 1
140004eeee5e, 11
140004eeee5h, 1
140004eeee5k, 2
140004eeee5n, 1
140004eeeee, 2
140004eeeee5, 6
140004eeeeeb, 1
140004eeeeee, 107
140004eeeeeh, 3
140004eeeeen, 1
140004eeeen5, 3
140004eeeene, 1
140004eeen5e, 4
140004eeenee, 3
140005eeee5, 1
140005eeee5e, 4
140005eeeee, 2
140005eeeee5, 16
140005eeeeee, 133
140005eeeeen, 2
140005eeeen5, 1
140005eeeene, 1
140005eeen5e, 1
140005eeenee, 2
140005een5ee, 2
140005eene5e, 2
140005eenee5, 1
140005eeneee, 7
140005en5eee, 4
140005ene5ee, 2
140005ene5en, 1
140005eneee5, 3
140005eneeee, 2
140005n5eeee, 3
140005n5n5ee, 1
140005ne5eee, 1
140005nee5ee, 1
140005neeeee, 3
1400065eeeee, 12
1400065eenee, 1
1400065ene5e, 1
1400065ne5ee, 1
140006e5eeee, 8
140006e5ene5, 1
140006ee5eee, 4
140006ee5ene, 1
140006eee5ee, 1
140006eeee5e, 3
140006eeeee5, 3
140006eeeeee, 26
140006eenee5, 1
140006neeeee, 1
140007ee5eee, 2
140007eee5ee, 2
140007eeee5e, 3
140007eeeee5, 2
140007eeeeee, 17
140008eeeeee, 12
150004eee5e, 1
150004eee5ee, 3
150004eee5ej, 2
150004eee5en, 1
150004eee5h, 1
150004eee5nb, 1
150004eee5ne, 1
150004eeee5e, 2
150004eeee5n, 3
150004eeeeeb, 1
150004eeeeee, 53
150004eeeeeh, 1
150004eeeeen, 1
150004eeenee, 3
150004eenee5, 1
150005eeee5, 1
150005eeee5e, 16
150005eeee5n, 2
150005eeeee, 1
150005eeeee5, 14
150005eeeeee, 139
150005eeeeen, 2
150005eeen5e, 1
150005eeenee, 2
150005eene5e, 2
150005eeneee, 6
150005en5eee, 5
150005ene5ee, 1
150005enee5e, 3
150005eneee5, 1
150005eneeee, 10
150005ne5eee, 1
150005nee5ee, 1
150005nee5n5, 1
150005neeeee, 5
1500065eeeee, 11
150006e5eeee, 10
150006ee5eee, 8
150006eee5ee, 1
150006eeee5e, 3
150006eeeee5, 2
150006eeeeee, 21
150006n5eeee, 2
150006ne5eee, 1
150006neeee5, 1
150006neeeee, 3
150007ee5eee, 3
150007eee5ee, 8
150007eeee5e, 3
150007eeeee5, 3
150007eeeeee, 7
150008eeeeee, 20
160004eee5e, 3
160004eee5ee, 2
160004eee5eg, 1
160004eee5ep, 1
160004eeee, 1
160004eeee5, 2
160004eeee5e, 6
160004eeee5n, 1
160004eeee5q, 1
160004eeeeee, 31
160004eeeeen, 1
160004eeeene, 2
160004eeene5, 1
160004eeenee, 1
160004eeneee, 1
160005eeee5e, 4
160005eeee5n, 3
160005eeeee, 2
160005eeeee5, 8
160005eeeeee, 110
160005eeeeen, 2
160005eeeene, 2
160005eeenee, 1
160005een5ee, 2
160005eeneee, 2
160005en5eee, 2
160005enee5e, 3
160005eneeee, 2
160005ne5eee, 1
160005nee5ee, 2
160005neeeee, 3
1600065eeeee, 8
160006e5eeee, 9
160006e5n5ee, 1
160006ee5eee, 9
160006eee5ee, 1
160006eeee5e, 7
160006eeeee5, 1
160006eeeeee, 19
160006ne5eee, 2
160006ne5ne5, 1
160007eeee5e, 7
160007eeeee5, 4
160007eeeeee, 10
160008eeeeee, 20
170004eee5ne, 1
170004eeee5, 1
170004eeee5e, 2
170004eeeee5, 1
170004eeeeee, 3
170005eeee5e, 3
170005eeeee, 1
170005eeeee5, 6
170005eeeeee, 95
170005eeeene, 1
170005eeenee, 2
170005eene5e, 2
170005eeneee, 2
170005en5eee, 1
170005ene5ee, 1
170005enee5e, 2
170005eneee5, 1
170005eneeee, 7
170005n5eeee, 1
170005ne5eee, 1
170005nee5ee, 2
170005neeeee, 1
1700065eeeee, 15
170006e5eeee, 9
170006ee5eee, 7
170006ee5n5e, 1
170006eee5ee, 2
170006eeee5e, 2
170006eeeee5, 3
170006eeeeee, 23
170006neee5e, 1
170006neeeee, 5
170007ee5eee, 2
170007eee5ee, 4
170007eee5en, 1
170007eeee5e, 1
170007eeeee5, 1
170007eeeeee, 13
170008eeeeee, 18
180004eeee5e, 1
180004eeeeee, 1
180005eeee5e, 1
180005eeee5n, 3
180005eeeee5, 4
180005eeeeee, 59
180005eeeeen, 2
180005een5ee, 1
180005eene5e, 1
180005eenee5, 1
180005eeneee, 2
180005en5eee, 2
180005ene5ne, 1
180005enee5e, 1
180005enee5n, 1
180005eneee5, 1
180005eneeee, 4
180005n5eeee, 1
180005ne5eee, 1
180005nee5ee, 1
180005neee5e, 1
180005neeeee, 4
1800065eeeee, 9
1800065n5eee, 1
180006e5eeee, 9
180006ee5eee, 4
180006eee5ee, 4
180006eeee5e, 5
180006eeeee5, 1
180006eeeeee, 30
180006eneeee, 1
180006n5eeee, 3
180006ne5eee, 2
180006nee5ee, 1
180006neeeee, 1
